Game ID,SteamDB score
969880,47.62%
969060,69.44%
969130,72.22%
969180,-1
969190,-1
969200,68.15%
969220,75.10%
969230,32.07%
969240,62.51%
969250,74.20%
969340,-1
969350,64.78%
969420,-1
969480,-1
968640,-1
968690,-1
968700,76.95%
968710,-1
968730,61.86%
968760,76.85%
968770,-1
968790,82.24%
968800,-1
968820,66.56%
968860,-1
968870,71.03%
968920,40.40%
968930,-1
968940,42.27%
968980,33.24%
968990,55.14%
969020,77.11%
968170,-1
968190,-1
968200,57.26%
968210,-1
968290,78.13%
968300,78.44%
968310,74.53%
968320,73.75%
968350,89.08%
968360,60.76%
968370,82.80%
968380,57.39%
968410,37.49%
968420,85.29%
968430,34.58%
968440,65.43%
968450,51.17%
968460,60.34%
968470,-1
968480,-1
968500,86.17%
968540,47.61%
968570,74.00%
968580,44.31%
968590,-1
968600,-1
968620,55.69%
967750,-1
967910,-1
967940,-1
967950,-1
967960,50.00%
967240,43.97%
967250,82.61%
967290,62.10%
967370,59.97%
967410,58.94%
967430,50.00%
967440,34.75%
967450,53.98%
967490,82.12%
966870,57.39%
967050,86.16%
967060,-1
967070,-1
967100,54.17%
967120,-1
967130,73.25%
967170,-1
967180,37.90%
967210,-1
966450,-1
966460,49.63%
966470,64.78%
966500,-1
966530,61.80%
966540,56.05%
966560,50.00%
966580,66.83%
966590,-1
966610,81.42%
966630,87.04%
966650,-1
966660,73.19%
966670,77.40%
966680,87.30%
966720,69.77%
966730,-1
966760,50.00%
965970,-1
965990,-1
966000,66.41%
966010,78.13%
966020,66.62%
966070,82.29%
966090,70.08%
966100,-1
966140,-1
966160,46.73%
966180,-1
966210,66.76%
966240,55.69%
966250,-1
966320,91.43%
966370,45.52%
966400,73.21%
966420,64.78%
966430,73.36%
965480,73.83%
965490,74.53%
965510,71.55%
965540,-1
965630,-1
965640,72.63%
965650,-1
965670,85.84%
965680,85.76%
965710,-1
965730,-1
965760,50.00%
965810,85.66%
965820,91.15%
965830,77.25%
965840,41.67%
965860,86.31%
965880,55.69%
965890,82.80%
965900,54.17%
965910,-1
965920,68.75%
965940,42.79%
965960,62.51%
965030,58.75%
965070,-1
965080,53.84%
965110,50.00%
965120,80.18%
965130,62.10%
965140,-1
965180,60.76%
965200,84.36%
965230,81.83%
965240,-1
965300,79.08%
965310,68.46%
965320,56.94%
965340,78.91%
965400,-1
965410,68.15%
965470,75.10%
964700,64.78%
964750,57.18%
964760,-1
964770,59.97%
964810,-1
964890,62.51%
964910,-1
964920,48.11%
964960,46.73%
964990,76.71%
965000,61.97%
965010,82.44%
964320,-1
964340,62.51%
964350,80.90%
964390,36.11%
964420,-1
964440,-1
964450,-1
964460,56.53%
964650,73.50%
963770,54.69%
963780,-1
963830,-1
963860,66.62%
963870,-1
963900,59.97%
963910,45.16%
963930,79.01%
963940,35.22%
963960,-1
963980,-1
964040,67.62%
964050,40.03%
964060,-1
964070,61.97%
964080,60.71%
964100,50.00%
964110,-1
964130,77.36%
964150,-1
964170,-1
964180,68.97%
964190,-1
964210,79.81%
964220,-1
964230,68.87%
964240,59.88%
963290,57.23%
963300,60.37%
963330,75.50%
963370,45.83%
963400,71.32%
963450,82.55%
963470,-1
963490,70.67%
963510,-1
963570,-1
963590,-1
963660,63.89%
963670,-1
963680,77.77%
963690,89.47%
963710,90.16%
963720,-1
962850,46.23%
962860,-1
962950,70.75%
962970,79.27%
963020,-1
963040,35.77%
963050,-1
963150,53.32%
963170,35.22%
963180,-1
963190,-1
963200,40.40%
963210,61.86%
963220,62.05%
963230,74.51%
963280,84.76%
962360,-1
962370,42.61%
962380,69.55%
962390,58.75%
962400,83.03%
962490,50.00%
962510,67.20%
962580,74.01%
962610,-1
962650,-1
962700,-1
962710,54.17%
962810,79.99%
961960,-1
961990,69.44%
962050,53.32%
962060,50.00%
962070,-1
962090,-1
962150,71.63%
962170,-1
962220,77.40%
962230,-1
962240,-1
962250,-1
962270,-1
962280,55.69%
962290,60.76%
962310,-1
962340,-1
961490,80.52%
961510,73.78%
961540,-1
961560,57.39%
961620,76.70%
961640,80.72%
961660,85.17%
961680,37.49%
961700,52.11%
961710,-1
961720,37.49%
961740,31.85%
961750,-1
961850,-1
961860,67.00%
961870,-1
961910,-1
961920,39.46%
961000,-1
961010,83.74%
961030,-1
961040,57.03%
961060,50.00%
961110,57.39%
961190,50.00%
961210,36.55%
961220,68.80%
961230,-1
961240,60.28%
961260,-1
961280,-1
961410,-1
961420,74.61%
961450,-1
960590,79.46%
960600,50.00%
960610,29.00%
960630,-1
960650,-1
960660,71.94%
960680,42.04%
960690,91.22%
960700,-1
960710,80.21%
960740,65.19%
960800,-1
960820,52.42%
960900,68.80%
960940,-1
960980,82.96%
960190,73.91%
960200,50.00%
960220,79.46%
960240,-1
960270,50.00%
960320,64.63%
960330,55.63%
960340,57.39%
960360,68.01%
960420,78.72%
960550,-1
959760,-1
959770,59.43%
959830,50.00%
959850,47.22%
959870,59.68%
959880,-1
959890,85.86%
959920,52.78%
959930,69.91%
960030,77.00%
960040,74.13%
960090,94.47%
960130,43.95%
960140,-1
960150,44.68%
959260,43.95%
959280,44.34%
959340,50.00%
959350,73.89%
959380,-1
959400,-1
959410,83.63%
959490,-1
959500,70.21%
959510,-1
959520,49.77%
959540,47.61%
959590,50.00%
959690,-1
959700,-1
959710,70.57%
959730,-1
959750,89.30%
958790,65.86%
958800,-1
958840,-1
958880,80.29%
958900,-1
958910,-1
958930,-1
958960,61.78%
958980,65.38%
958990,46.68%
959000,85.54%
959020,72.42%
959030,68.97%
959050,77.92%
959080,89.45%
959090,-1
959150,75.41%
959170,50.00%
959200,51.71%
959210,-1
959220,-1
958280,68.28%
958290,-1
958300,48.44%
958310,50.00%
958320,63.29%
958360,-1
958440,-1
958480,76.40%
958490,69.44%
958510,55.14%
958640,65.42%
958650,67.59%
958680,69.59%
958690,-1
958720,80.36%
958740,74.96%
958750,80.01%
958050,73.89%
958090,68.05%
958130,56.25%
958190,-1
958200,-1
958210,57.73%
958230,34.49%
957770,65.42%
957780,57.76%
957790,74.89%
957800,-1
957810,54.17%
957820,81.56%
957850,-1
957890,69.44%
957930,50.00%
957950,-1
957960,-1
957660,-1
957680,77.00%
957720,79.07%
957220,-1
957270,-1
957280,59.60%
957350,64.78%
957390,54.17%
957430,60.10%
957440,69.36%
957490,72.75%
957510,-1
957570,75.10%
957590,50.00%
956990,-1
957050,36.98%
957060,-1
957080,50.00%
957140,-1
957150,54.17%
956780,44.48%
956870,52.78%
956880,62.00%
956500,75.46%
956550,66.33%
956560,80.17%
956580,62.80%
956590,40.40%
956600,71.46%
956620,62.10%
956680,85.91%
956030,88.15%
956060,61.09%
956090,-1
956100,76.39%
956140,-1
956150,40.40%
956200,62.51%
956210,62.51%
956240,-1
956280,50.00%
956310,75.44%
956350,-1
956360,63.06%
956380,-1
956390,-1
956400,55.69%
956430,50.00%
956450,85.88%
956470,-1
956480,46.68%
955530,50.00%
955540,66.76%
955550,-1
955560,88.19%
955570,55.69%
955580,65.06%
955600,53.98%
955610,70.98%
955620,-1
955640,75.44%
955670,59.97%
955700,50.00%
955740,89.43%
955750,-1
955790,70.75%
955840,-1
955860,67.93%
955870,-1
955890,37.49%
955940,-1
955950,-1
955980,50.00%
956000,59.60%
956010,72.76%
955060,61.02%
955070,52.97%
955090,-1
955120,62.51%
955170,74.84%
955190,-1
955250,72.86%
955260,61.97%
955290,-1
955300,50.00%
955360,56.32%
955370,68.97%
955380,39.72%
955400,81.42%
955410,-1
955470,77.92%
955490,65.42%
955500,-1
954610,68.02%
954620,-1
954650,80.23%
954710,-1
954720,60.71%
954760,64.78%
954780,40.40%
954860,77.77%
954880,62.90%
954920,-1
954970,52.78%
955020,-1
955030,-1
954150,72.48%
954160,77.40%
954170,57.02%
954210,-1
954240,-1
954270,64.53%
954280,84.14%
954310,-1
954320,-1
954360,50.00%
954400,-1
954410,-1
954420,66.76%
954530,41.03%
954590,72.38%
953740,41.45%
953750,37.49%
953760,-1
953790,-1
953810,-1
953820,76.13%
953840,74.07%
953870,68.05%
953880,-1
953900,75.21%
953920,-1
953950,77.40%
953990,58.21%
954000,59.10%
954010,66.62%
954070,48.58%
953440,61.25%
953490,91.01%
953550,-1
953560,-1
953570,79.81%
953640,50.00%
953690,73.41%
953700,77.62%
953110,-1
953120,37.49%
953150,54.17%
953170,63.89%
953190,47.22%
953220,50.00%
953230,81.88%
953240,50.00%
953250,61.70%
953270,75.89%
953290,53.98%
953310,-1
953340,-1
953370,58.05%
953380,-1
953400,-1
952850,45.83%
952860,74.70%
952910,-1
952920,71.70%
952930,61.97%
952940,-1
952950,78.09%
952970,-1
952980,-1
953000,-1
953050,44.20%
953060,65.67%
952370,-1
952400,74.78%
952420,88.68%
952430,-1
952460,60.20%
952510,50.00%
952540,75.14%
952560,-1
952680,63.21%
952700,76.58%
952710,-1
951920,-1
951930,-1
951940,62.04%
952000,-1
952010,50.00%
952020,44.34%
952030,31.85%
952040,83.27%
952050,-1
952090,52.12%
952120,57.74%
952130,59.43%
952140,-1
952200,82.47%
952230,60.76%
952240,72.01%
952270,-1
952290,87.26%
952330,-1
952340,-1
951570,-1
951640,50.00%
951670,75.86%
951680,57.21%
951690,59.97%
951700,72.86%
951740,77.75%
951750,78.76%
951760,47.89%
951770,-1
951780,50.00%
951800,-1
951820,-1
951830,88.68%
951840,-1
951860,-1
951910,-1
951070,-1
951100,-1
951110,50.00%
951130,72.72%
951140,63.77%
951160,45.83%
951190,-1
951220,59.60%
951240,67.43%
951250,55.55%
951260,73.28%
951310,-1
951320,33.34%
951330,65.96%
951360,64.76%
951370,75.77%
951400,-1
951410,-1
951420,-1
951430,74.28%
951450,67.93%
951470,45.83%
951490,-1
951500,26.81%
950670,73.72%
950700,71.05%
950730,62.51%
950740,85.61%
950750,50.00%
950780,-1
950810,65.93%
950860,84.80%
950880,-1
950890,-1
950910,44.31%
950950,-1
950990,61.06%
951000,89.66%
951010,59.60%
951030,50.00%
951040,-1
951050,69.44%
950260,45.83%
950300,81.71%
950310,-1
950330,50.00%
950370,62.73%
950380,68.20%
950400,48.54%
950460,89.61%
950510,42.79%
950530,77.18%
950570,-1
950600,-1
950630,-1
949790,81.18%
949800,73.38%
949810,47.22%
949820,73.89%
949830,40.40%
949860,-1
949890,75.09%
949910,53.00%
949930,-1
949960,55.80%
949970,60.46%
949990,72.28%
950050,70.88%
950100,60.03%
950130,70.57%
950140,83.24%
950160,65.46%
950210,67.48%
950240,65.95%
950250,-1
949420,59.68%
949430,-1
949450,69.44%
949480,-1
949500,51.93%
949510,50.00%
949520,44.31%
949530,66.24%
949570,-1
949600,85.89%
949630,56.59%
949650,-1
949670,75.86%
949680,50.00%
949690,50.31%
949710,36.55%
949740,-1
949770,76.97%
948990,78.75%
949000,70.55%
949030,69.50%
949050,46.04%
949060,86.00%
949070,66.62%
949090,-1
949130,-1
949150,66.62%
949170,44.31%
949200,-1
949210,60.34%
949330,59.97%
949370,86.75%
949380,70.76%
949390,-1
948630,82.16%
948640,70.17%
948650,54.17%
948660,58.33%
948690,50.00%
948740,88.87%
948770,80.64%
948790,-1
948830,89.78%
948840,59.37%
948850,59.00%
948880,-1
948900,85.72%
948940,-1
948950,-1
948960,78.50%
948200,40.40%
948220,59.00%
948240,-1
948270,-1
948320,69.26%
948330,50.00%
948340,62.51%
948350,56.95%
948370,-1
948420,76.58%
948460,75.41%
948490,50.00%
947830,50.00%
947880,-1
947960,-1
947970,61.95%
948000,-1
948020,76.92%
948070,55.14%
948080,57.26%
948100,-1
948120,-1
947230,-1
947240,65.42%
947250,58.33%
947260,64.78%
947270,65.86%
947290,64.52%
947300,84.77%
947310,44.31%
947330,-1
947340,-1
947350,-1
947360,-1
947390,68.15%
947400,55.69%
947430,-1
947450,-1
947460,-1
947470,55.69%
947490,59.97%
947530,55.55%
947540,40.40%
947560,-1
947580,57.39%
947600,84.84%
946670,38.07%
946680,-1
946690,-1
946700,65.51%
946720,-1
946770,-1
946780,78.14%
946790,-1
946800,58.46%
946810,-1
946860,81.29%
946920,-1
946950,-1
946980,-1
947040,-1
947060,69.44%
947070,59.60%
947080,-1
947110,55.69%
947120,78.37%
946300,-1
946330,55.69%
946340,72.86%
946360,-1
946370,-1
946380,71.69%
946400,57.39%
946500,40.40%
946550,59.39%
946560,82.19%
946600,29.75%
946610,82.37%
946660,76.42%
945810,-1
945820,-1
945850,46.68%
945870,-1
945880,52.78%
945890,50.00%
945910,40.40%
945920,67.20%
945950,50.00%
946000,76.58%
946010,78.32%
946040,72.18%
946060,-1
946070,57.17%
946080,55.69%
946090,76.20%
946110,68.32%
946160,-1
946170,57.18%
946190,57.39%
946210,29.25%
946240,-1
945440,83.06%
945460,77.85%
945490,74.14%
945500,66.76%
945520,73.57%
945530,-1
945550,-1
945580,-1
945590,66.62%
945610,58.36%
945620,-1
945630,-1
945680,71.41%
945700,43.90%
945710,69.85%
945740,-1
945770,-1
945100,72.42%
945140,65.68%
945160,68.08%
945240,70.57%
945280,64.76%
945310,-1
945340,82.10%
945390,-1
944530,69.44%
944590,73.75%
944610,66.62%
944620,-1
944630,67.59%
944640,64.78%
944650,67.93%
944690,72.21%
944710,58.33%
944720,-1
944730,64.78%
944740,58.55%
944770,63.00%
944810,76.97%
944830,-1
944840,56.05%
944860,46.68%
944910,71.25%
944960,-1
944050,74.20%
944080,84.65%
944100,60.09%
944120,68.59%
944180,73.89%
944200,-1
944220,89.59%
944260,52.78%
944300,-1
944340,81.63%
944380,52.11%
944420,-1
944430,-1
944440,74.53%
944450,65.00%
943640,31.59%
943670,39.72%
943680,47.89%
943700,93.88%
943710,42.61%
943810,73.16%
943880,28.22%
943900,70.99%
943920,-1
943950,-1
943960,57.12%
943970,63.89%
943980,82.49%
944010,89.27%
944020,92.21%
944030,-1
1073320,87.91%
1073370,47.22%
1073380,-1
1073390,89.10%
1073400,-1
1073410,65.86%
1073420,-1
1073440,91.03%
1073450,-1
1073490,76.69%
1073600,-1
1073610,-1
1073620,-1
1073640,50.00%
1073710,-1
1073720,52.78%
1073740,-1
1073770,74.41%
1073790,-1
1072840,-1
1072850,-1
1072860,72.76%
1072870,72.42%
1072890,58.33%
1072910,-1
1072920,40.26%
1072930,50.00%
1073020,-1
1073040,50.00%
1073050,55.69%
1073060,56.05%
1073080,54.17%
1073090,-1
1073100,-1
1073130,76.13%
1073140,50.00%
1073210,55.52%
1073220,75.08%
1073230,57.18%
1073280,66.33%
1073310,79.73%
1072350,64.78%
1072390,91.04%
1072400,-1
1072420,89.68%
1072450,61.97%
1072480,62.36%
1072490,79.58%
1072500,68.01%
1072530,85.45%
1072550,-1
1072590,80.02%
1072600,-1
1072610,77.62%
1072620,69.26%
1072640,85.47%
1072660,46.69%
1072710,78.64%
1072720,50.00%
1072750,-1
1072760,-1
1072790,-1
1072800,-1
1071900,69.91%
1071920,-1
1071940,69.74%
1071950,50.00%
1071970,-1
1072000,50.00%
1072030,70.75%
1072040,76.84%
1072050,50.00%
1072070,-1
1072110,-1
1072120,78.66%
1072140,-1
1072150,87.56%
1072170,67.88%
1072180,-1
1072210,59.60%
1072250,-1
1072270,74.41%
1072280,-1
1072300,-1
1072310,66.03%
1072340,54.17%
1071440,-1
1071490,69.11%
1071500,50.00%
1071510,78.60%
1071540,-1
1071550,-1
1071580,50.00%
1071600,-1
1071610,-1
1071640,-1
1071660,-1
1071680,77.12%
1071700,59.01%
1071740,-1
1071760,-1
1071770,42.74%
1071800,-1
1071860,-1
1071870,88.38%
1071880,55.69%
1071890,-1
1071080,41.45%
1071090,50.00%
1071100,83.66%
1071120,90.75%
1071130,90.71%
1071140,-1
1071170,74.20%
1071180,-1
1071190,-1
1071220,-1
1071240,84.08%
1071260,-1
1071280,-1
1071290,75.51%
1071310,59.37%
1071320,73.21%
1071330,76.65%
1071350,70.57%
1070690,67.90%
1070710,94.76%
1070770,50.00%
1070780,78.14%
1070790,-1
1070800,47.42%
1070820,71.73%
1070840,-1
1070860,81.32%
1070890,57.82%
1070910,82.65%
1070940,65.06%
1070950,51.17%
1070960,35.22%
1070980,59.60%
1070990,-1
1071030,-1
1071060,61.97%
1071070,-1
1070240,41.45%
1070250,-1
1070260,-1
1070280,45.83%
1070300,68.00%
1070320,70.07%
1070330,86.82%
1070350,-1
1070370,-1
1070390,-1
1070400,-1
1070410,62.98%
1070430,-1
1070440,-1
1070450,-1
1070460,-1
1070510,-1
1070520,-1
1070550,-1
1070590,-1
1069900,44.87%
1069910,53.75%
1069920,-1
1069940,67.93%
1069960,-1
1069970,-1
1070020,87.93%
1070030,-1
1070100,-1
1070110,68.78%
1070150,84.96%
1070160,66.62%
1070180,59.60%
1070190,64.94%
1070220,74.00%
1070230,71.55%
1069460,68.80%
1069470,74.28%
1069480,73.56%
1069490,-1
1069500,-1
1069520,63.89%
1069540,57.39%
1069610,68.15%
1069640,75.60%
1069650,74.39%
1069660,-1
1069670,54.02%
1069710,59.00%
1069720,-1
1069740,87.94%
1069750,-1
1069760,87.41%
1069810,-1
1069820,58.33%
1069840,-1
1069850,78.48%
1069050,72.93%
1069080,-1
1069090,49.10%
1069100,-1
1069120,-1
1069130,-1
1069180,-1
1069190,-1
1069210,65.25%
1069220,63.89%
1069230,92.91%
1069250,59.97%
1069270,70.33%
1069290,-1
1069360,77.00%
1069380,57.26%
1069390,70.88%
1069430,35.22%
1068770,62.51%
1068800,60.76%
1068830,-1
1068840,-1
1068860,55.14%
1068900,-1
1068910,62.10%
1068980,58.33%
1068990,-1
1069000,50.00%
1068330,-1
1068340,57.39%
1068360,-1
1068420,-1
1068480,69.91%
1068490,52.78%
1068510,66.62%
1068520,69.33%
1068530,55.78%
1068540,59.60%
1068570,-1
1068580,-1
1068620,33.38%
1068680,-1
1068700,66.62%
1068720,-1
1067900,87.13%
1067930,79.04%
1068020,-1
1068050,-1
1068070,87.27%
1068100,40.40%
1068110,66.62%
1068120,67.93%
1068130,41.67%
1068150,47.97%
1068190,-1
1068210,57.39%
1068220,-1
1068230,50.00%
1068300,-1
1068310,-1
1068320,-1
1067440,-1
1067450,47.61%
1067460,-1
1067520,64.35%
1067540,88.72%
1067560,30.56%
1067580,71.78%
1067600,85.53%
1067650,64.73%
1067700,50.00%
1067720,82.79%
1067730,-1
1067760,56.32%
1067780,-1
1067800,73.27%
1067810,55.55%
1067850,91.50%
1067860,80.98%
1067020,79.97%
1067030,60.95%
1067040,50.00%
1067050,70.57%
1067060,45.83%
1067080,-1
1067100,55.69%
1067110,53.52%
1067200,55.77%
1067250,32.00%
1067270,-1
1067280,-1
1067310,93.88%
1067320,-1
1067350,82.19%
1067370,-1
1067380,-1
1067390,-1
1067400,71.55%
1067410,-1
1067430,78.95%
1066490,-1
1066530,-1
1066580,-1
1066600,46.99%
1066620,-1
1066630,82.29%
1066660,-1
1066670,63.06%
1066700,62.51%
1066730,-1
1066760,-1
1066810,70.98%
1066840,50.00%
1066860,69.24%
1066890,83.23%
1066900,-1
1066930,-1
1066940,82.69%
1066950,65.93%
1066030,70.57%
1066040,-1
1066090,53.00%
1066130,67.61%
1066140,73.21%
1066160,66.25%
1066180,76.68%
1066200,61.96%
1066210,64.76%
1066220,58.92%
1066230,56.25%
1066240,70.11%
1066260,85.63%
1066290,78.04%
1066310,71.55%
1066370,-1
1066380,-1
1066390,-1
1066400,76.81%
1066430,60.95%
1066440,-1
1066460,77.40%
1065630,78.13%
1065650,50.00%
1065670,40.03%
1065680,73.19%
1065690,-1
1065710,77.59%
1065740,-1
1065750,81.00%
1065770,66.62%
1065780,55.69%
1065830,54.48%
1065850,-1
1065860,-1
1065870,-1
1065880,82.84%
1065890,69.44%
1065910,-1
1065920,78.13%
1065930,55.69%
1065940,72.07%
1065950,63.76%
1065960,62.00%
1065970,88.05%
1065990,-1
1066010,-1
1065160,35.24%
1065180,87.46%
1065200,68.47%
1065210,61.78%
1065230,66.14%
1065250,62.10%
1065260,84.43%
1065320,-1
1065350,64.14%
1065390,61.40%
1065410,-1
1065460,-1
1065540,-1
1065550,61.11%
1065560,-1
1065570,64.68%
1065580,70.41%
1064750,-1
1064800,69.59%
1064820,63.17%
1064840,61.66%
1064860,53.87%
1064900,-1
1064910,68.97%
1064920,-1
1064950,86.24%
1064960,-1
1064990,62.21%
1065020,87.65%
1065030,37.90%
1065050,-1
1065070,-1
1065100,89.05%
1065110,-1
1064310,69.78%
1064320,67.93%
1064360,-1
1064420,83.35%
1064440,50.00%
1064450,-1
1064460,88.87%
1064480,-1
1064490,-1
1064520,-1
1064540,76.13%
1064580,68.80%
1064590,77.00%
1064600,-1
1064610,93.19%
1064620,-1
1064650,50.00%
1064660,72.89%
1064670,66.84%
1064690,-1
1064710,44.31%
1063930,50.90%
1063940,-1
1063950,70.23%
1063960,72.21%
1063970,-1
1063980,-1
1063990,65.42%
1064010,79.14%
1064020,61.93%
1064030,78.21%
1064050,-1
1064060,55.12%
1064080,69.91%
1064090,66.03%
1064100,-1
1064120,-1
1064130,82.84%
1064140,75.78%
1064150,77.99%
1064160,67.65%
1064170,53.75%
1064260,-1
1063520,54.17%
1063530,81.45%
1063540,-1
1063560,58.04%
1063570,-1
1063580,78.40%
1063700,-1
1063710,75.10%
1063730,-1
1063740,-1
1063790,76.61%
1063800,42.61%
1063820,-1
1063830,77.88%
1063850,54.48%
1063860,60.55%
1063870,-1
1063890,63.00%
1063910,65.51%
1063050,66.66%
1063060,-1
1063070,-1
1063080,-1
1063100,-1
1063110,-1
1063120,-1
1063130,76.14%
1063140,-1
1063160,53.32%
1063170,-1
1063180,-1
1063190,84.90%
1063200,-1
1063210,44.31%
1063220,62.51%
1063230,45.16%
1063240,67.76%
1063280,59.97%
1063310,67.70%
1063330,50.00%
1063340,63.89%
1063350,-1
1063360,-1
1063380,62.94%
1063440,40.11%
1063470,53.27%
1063490,85.12%
1063500,55.69%
1063510,-1
1062520,-1
1062530,50.00%
1062540,75.64%
1062640,-1
1062660,57.39%
1062670,72.86%
1062680,-1
1062690,-1
1062850,50.00%
1062860,-1
1062960,72.78%
1062200,42.74%
1062210,-1
1062220,68.00%
1062240,35.22%
1062260,47.32%
1062340,57.34%
1062390,-1
1062410,61.96%
1062430,-1
1062470,50.00%
1062480,64.07%
1061790,-1
1061800,-1
1061820,40.37%
1061830,-1
1061850,59.60%
1061900,68.97%
1061920,81.67%
1061930,25.45%
1061970,54.48%
1061990,-1
1062000,-1
1062020,58.33%
1062040,77.52%
1062050,-1
1062060,82.70%
1062070,82.72%
1062080,76.13%
1062100,67.24%
1062110,-1
1062120,55.69%
1062160,92.70%
1061430,52.78%
1061460,-1
1061470,80.29%
1061490,63.31%
1061530,-1
1061540,-1
1061550,-1
1061600,59.80%
1061620,50.00%
1061640,50.68%
1061650,46.68%
1061670,-1
1061680,65.00%
1061690,-1
1061730,54.70%
1060980,-1
1061010,45.11%
1061090,87.80%
1061120,-1
1061150,77.34%
1061160,68.00%
1061200,50.00%
1061210,-1
1061220,55.13%
1061240,37.02%
1061250,50.00%
1061270,71.52%
1061300,61.38%
1061360,-1
1061390,-1
1061420,-1
1060510,-1
1060550,-1
1060560,66.62%
1060570,68.97%
1060590,55.14%
1060600,90.90%
1060620,65.38%
1060630,75.91%
1060670,75.24%
1060690,37.49%
1060810,68.83%
1060820,70.57%
1060840,-1
1060870,-1
1060880,-1
1060890,50.00%
1060900,-1
1060100,-1
1060110,-1
1060170,66.62%
1060220,72.93%
1060230,-1
1060240,70.99%
1060280,-1
1060300,53.87%
1060320,27.92%
1060340,-1
1060350,-1
1060360,66.62%
1060370,46.68%
1060380,50.00%
1060400,54.17%
1060450,60.09%
1060460,69.44%
1060470,50.00%
1059620,-1
1059640,-1
1059660,62.51%
1059690,54.17%
1059710,-1
1059740,-1
1059760,-1
1059810,-1
1059830,38.75%
1059840,61.97%
1059860,53.32%
1059880,76.52%
1059890,79.68%
1059900,-1
1059990,-1
1060000,62.51%
1060020,-1
1060060,54.17%
1059090,79.46%
1059110,-1
1059120,79.66%
1059150,69.34%
1059160,53.31%
1059190,45.31%
1059220,-1
1059230,75.50%
1059240,57.96%
1059260,53.32%
1059280,62.52%
1059300,-1
1059310,59.60%
1059320,50.00%
1059370,-1
1059390,-1
1059420,-1
1059430,73.03%
1059460,70.13%
1059470,-1
1059500,59.97%
1059520,-1
1058600,-1
1058630,62.10%
1058640,91.35%
1058660,41.45%
1058680,45.83%
1058690,81.66%
1058730,-1
1058740,70.59%
1058750,73.19%
1058760,-1
1058830,91.55%
1058840,66.62%
1058860,-1
1058930,64.24%
1058940,55.69%
1058990,50.00%
1059000,-1
1059040,58.59%
1059080,50.00%
1058200,76.02%
1058210,53.32%
1058220,-1
1058270,85.70%
1058280,-1
1058290,-1
1058320,79.76%
1058330,46.05%
1058340,-1
1058350,75.36%
1058370,64.68%
1058380,83.80%
1058400,-1
1058410,-1
1058430,81.30%
1058450,83.76%
1058470,-1
1058490,31.03%
1058500,50.00%
1058510,69.44%
1058530,70.04%
1058560,79.14%
1058570,-1
1058590,69.44%
1057770,56.00%
1057780,78.95%
1057790,-1
1057800,-1
1057850,85.83%
1057980,-1
1057990,77.90%
