Game ID,Genres,Developers,Publishers,Release date,Current price in €,Number of reviews,Positive rate in reviews in %,SteamDB score in %,Minimum requirements,Min configuration class
533890,"['Action', 'Indie']","['Georgy Topalo', 'Simeon Simeonich']",['Georgy Topalo'],2016-10-19,1.99,21,62.0,57.21,"{'Processor': ' dual core processor', 'Memory': ' 2 GB RAM', 'Graphics': ' Compatible with DirectX11 with 1024 MB RAM or better'}",1
533920,"['Action', 'Simulation']",['Ragnar'],[' Ragnar'],2016-09-29,3.99,4,25.0,40.4,"{'Processor': ' 2 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' 1024 MB or higher'}",0
533950,"['Action', 'Adventure', 'Indie', 'RPG']",['Anton Riot and Co'],['Anton Riot'],2016-11-11,1.09,226,86.0,78.84,"{'Processor': ' 1.7 ghz dual core or greater', 'Memory': ' 1 GB RAM', 'Graphics': ' GeForce GT 520MX or higher discrete graphics'}",1
533970,"['Free to Play', 'Design & Illustration']",['Google'],['Google'],2017-07-06,0.0,172,88.0,79.78,"{'Processor': ' cpu: intel i5-4590, amd fx 8350 equivalent or better', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTX 970, AMD Radeon R9 290 equivalent or better'}",2
534000,"['Violent', 'Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",['Sirius Sam'],['RL Agency'],2016-10-03,11.99,99,88.0,78.29,"{'Processor': ' intel i5', 'Memory': ' 8 GB RAM', 'Graphics': ' GTX 960'}",3
534010,"['Casual', 'Indie', 'Strategy']",['First Games Interactive'],['First Games Interactive'],2016-09-29,5.99,117,71.0,65.96,"{'Processor': ' 1 ghz', 'Memory': ' 1024 MB RAM', 'Graphics': ' 512 Mb'}",0
534190,"['Action', 'Adventure', 'Free to Play', 'Indie']",['White Sparkle Games'],['White Sparkle Games'],2017-01-02,0.0,73,85.0,75.37,"{'Processor': ' amd  a6-3420m apu with radeon hd graphics 1.50 gz', 'Memory': ' 4 GB RAM', 'Graphics': ' AMD Radeon(TM) HD 6520G'}",0
534200,"['Action', 'Adventure', 'Indie']",['What The Fantastic Games Group'],['What The Fantastic Games Group'],2016-10-26,0.79,26,77.0,66.94,"{'Processor': ' dual core 2ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' Intel HD 3000'}",1
534210,"['Action', 'Adventure', 'Indie', 'Simulation']",['Red Frizbee Studios'],['Jam-Live'],2016-11-03,4.99,11,36.0,42.82,"{'Processor': ' modern cpu', 'Memory': 'Not specified', 'Graphics': ' Modern AMD, NVIDIA, or Intel GPU'}",0
534220,"['Gore', 'Action', 'Free to Play', 'Indie']",['Fate Dragon Studio'],['Fate Dragon Studio'],2017-12-21,0.0,462,67.0,64.04,"{'Processor': ' intel core i5 / amd phenom ii x3 more', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 660 / AMD Radeon HD 7950 more'}",3
534230,"['Action', 'Indie']",['Rubycone'],['Rubycone'],2016-10-14,19.99,90,81.0,73.11,"{'Processor': ' intel core i5', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GeForce GTX 970'}",3
534270,['Casual'],['magnussoft'],['magnussoft'],2016-11-04,8.49,6,83.0,64.78,"{'Processor': ' intel core duo 2 2.5 ghz', 'Memory': ' 512 MB RAM', 'Graphics': ' Onboard graphic card'}",0
534290,"['Action', 'Adventure', 'Indie']","['Locomalito', 'Gryzor87']",['Abylight Studios'],2016-10-20,8.39,471,86.0,80.38,"{'Processor': ' 1ghz+', 'Memory': ' 512 MB RAM', 'Graphics': ' 128 MB'}",0
534320,"['Action', 'Casual', 'Indie']",['Heisenberg Entertainment'],['Heisenberg Entertainment'],2016-12-13,0.99,17,47.0,48.29,"{'Processor': ' intel i3', 'Memory': ' 2 GB RAM', 'Graphics': ' Intel HD 4000'}",1
533470,"['Adventure', 'Indie', 'RPG']",['T34 Studio'],['T34 Studio'],2016-09-23,2.99,9,44.0,47.22,"{'Processor': ' 1ghz', 'Memory': ' 512 MB RAM', 'Graphics': 'Not specified'}",0
533480,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Black Chicken Studios, inc.']","['Black Chicken Studios, inc.']",2017-04-20,7.99,226,71.0,66.73,"{'Processor': ' 1 ghz', 'Memory': ' 3 GB RAM', 'Graphics': ' DirectX 9 or later with 1 GB RAM'}",0
533540,"['Casual', 'Free to Play', 'Indie']",['Tentacle Games'],['NEKO WORKs'],2018-05-11,0.0,4268,79.0,76.96,"{'Processor': ' 1.8 ghz pentium 4', 'Memory': ' 2 GB RAM', 'Graphics': ' 1280 x 720'}",0
533580,"['Casual', 'Indie']",['Blake Garner'],['Blake Garner'],2017-02-17,2.99,47,94.0,80.02,"{'Processor': ' 1.7ghz+', 'Memory': ' 1 GB RAM', 'Graphics': 'Not specified'}",0
533660,"['Action', 'Adventure', 'Casual', 'Indie']",['phime studio LLC'],['phime studio LLC'],2016-12-29,0.79,10,40.0,44.86,"{'Processor': ' intel i3 / amd fx', 'Memory': ' 2 GB RAM', 'Graphics': ' NVIDIA GTX 970'}",1
533690,"['Casual', 'Free to Play', 'Indie', 'Strategy']",['FelGC.GamesDevelopment'],['FelGC.GamesDevelopment'],2016-09-22,0.0,332,74.0,69.9,"{'Processor': ' i5', 'Memory': ' 4 GB RAM', 'Graphics': ' > 2 GB Graphics Card'}",2
533770,"['Casual', 'Indie', 'Simulation']",['InvertedHuman'],['InvertedHuman'],2016-10-14,2.99,11,64.0,57.18,"{'Processor': ' intel atom n450', 'Memory': ' 1 GB RAM', 'Graphics': ' Intel GMA 3150'}",0
533780,"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",['Home Net Games'],['Home Net Games'],2016-09-30,0.0,1767,83.0,79.49,"{'Processor': ' core 2 duo or equivalent - 1.5 ghz or higher', 'Memory': ' 512 MB RAM', 'Graphics': ' 256 MB VRAM'}",0
533010,"['Action', 'Indie']",['Fabrik Games Ltd'],['Fabrik Games Ltd'],2016-12-11,10.79,72,75.0,68.13,"{'Processor': ' i5-4440', 'Memory': ' 8 GB RAM', 'Graphics': ' GTX 460 or equivalent'}",3
533030,['Casual'],['Special Bit'],['Big Fish Games'],2016-10-21,2.44,5,20.0,37.49,"{'Processor': ' 600 mhz', 'Memory': ' 128 MB RAM', 'Graphics': 'Not specified'}",0
533040,"['Adventure', 'Casual']",['Eipix Entertainment'],['Big Fish Games'],2016-09-22,3.49,10,80.0,65.42,"{'Processor': ' 2.0 ghz', 'Memory': ' 1024 MB RAM', 'Graphics': 'Not specified'}",0
533050,"['Action', 'Indie']",['Coldwild Games'],['Coldwild Games'],2018-08-22,2.49,25,88.0,73.75,"{'Processor': ' intel core 2 duo', 'Memory': ' 1024 MB RAM', 'Graphics': ' shader 3.0 supporting card (i.e. Intel HD Graphics 4000)'}",0
533060,"['Adventure', 'Casual']",['AMAX Interactive'],['Big Fish Games'],2016-10-14,2.44,11,82.0,66.76,"{'Processor': ' 1.0 ghz', 'Memory': ' 512 MB RAM', 'Graphics': 'Not specified'}",0
533080,"['Adventure', 'Casual']",['AMAX Interactive'],['Big Fish Games'],2016-10-19,3.49,6,67.0,57.39,"{'Processor': ' 1.4 ghz', 'Memory': ' 1024 MB RAM', 'Graphics': 'Not specified'}",0
533090,"['Adventure', 'Casual']",['AMAX Interactive'],['Big Fish Games'],2016-10-06,3.49,6,67.0,57.39,"{'Processor': ' 1.4 ghz', 'Memory': ' 1024 MB RAM', 'Graphics': 'Not specified'}",0
533170,['Indie'],['Bartosz Bojarowski'],['Bartosz Bojarowski'],2017-01-06,0.99,134,43.0,44.82,"{'Processor': ' 2.5 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' integrated GC with OpenGL support'}",0
533180,"['Casual', 'Indie']",['Abstractive Works'],['Abstractive Works'],2016-12-07,2.99,50,28.0,34.74,"{'Processor': ' intel core 2 quad/ core i3 or equivalent amd', 'Memory': ' 1024 MB RAM', 'Graphics': ' NVIDIA GeForce 8800 / AMD Radeon HD 4850 or equivalent videocard'}",1
533260,"['Action', 'Indie']",['Toster12D3'],['Toster12D3'],2016-10-26,1.59,22,73.0,63.88,"{'Processor': ' intel(r) core(tm) i5 cpu m 460 @ 2.53ghz', 'Memory': ' 3 GB RAM', 'Graphics': ' NVIDIA GeForce 310M'}",2
533300,"['Casual', 'Indie']",['Quiet River'],['Quiet River'],2016-10-04,0.69,7427,94.0,91.22,"{'Processor': ' intel celeron 1800 mhz', 'Memory': ' 256 MB RAM', 'Graphics': ' Intel HD Graphics'}",0
533330,"['Action', 'Adventure', 'Casual', 'Indie']",['HUSH Interactive'],['Forever Entertainment S. A.'],2016-09-30,0.49,101,53.0,52.6,"{'Processor': ' dual core from intel or amd at 2.0 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' nVidia 320M or higher, or Radeon 7000 or higher, or Intel HD 3000 or higher'}",1
533340,"['Action', 'Adventure', 'Casual', 'Indie']",['Trauma'],['New Worlds Games'],2016-10-19,0.39,71,46.0,47.45,"{'Processor': ' amd phenom 9550', 'Memory': ' 2048 MB RAM', 'Graphics': ' Radeon 4800 or gtx 560'}",0
533360,"['Adventure', 'Indie', 'RPG']",['OrionSoft'],['OrionSoft'],2016-09-26,7.99,8,62.0,56.05,"{'Processor': 'Not specified', 'Memory': ' 32 MB RAM', 'Graphics': 'Not specified'}",0
532600,"['Casual', 'Indie']",['EnsenaSoft'],['EnsenaSoft'],2016-09-29,0.95,63,51.0,50.57,"{'Processor': ' 1.0 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' vCard with DirectX 9.0 support'}",0
532660,"['Action', 'Indie']",['Mysteria Studio'],['Mysteria Studio'],2016-10-26,1.89,29,48.0,48.9,"{'Processor': ' intel core i3-2100 or amd athlon ii x4 645 or better', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce 8800 GT or ATI Radeon HD 4700 or better'}",1
532670,"['Action', 'Indie', 'RPG']",['The Hideout'],['The Hideout'],2016-11-23,3.99,8,25.0,37.9,"{'Processor': ' core 2', 'Memory': ' 4 GB RAM', 'Graphics': 'Not specified'}",0
532690,['Simulation'],['ARTDINK'],['Arc System Works'],2017-02-14,5.59,31,65.0,59.4,"{'Processor': ' celeron @ 2.16ghz and above', 'Memory': ' 4 GB RAM', 'Graphics': 'Not specified'}",0
532700,"['Adventure', 'Casual', 'Indie']",['Möf Selvi'],['Anatolian ODS'],2016-11-11,11.59,22,68.0,61.11,"{'Processor': ' 2.0 ghz dual core processor or higher', 'Memory': ' 2 GB RAM', 'Graphics': ' DX9 (shader model 3.0)'}",1
532740,"['Casual', 'RPG', 'Simulation']",['Chongqing Yan Wan network technology Co.Ltd.'],['Chongqing Yan Wan network technology Co.Ltd. '],2016-10-14,3.99,2,50.0,50.0,"{'Processor': ' 2.8ghz i5 cpu', 'Memory': ' 4 MB RAM', 'Graphics': ' NVIDIA GeForce GTX 960'}",1
532750,"['Adventure', 'Indie', 'Strategy']",['Lithic Entertainment Inc.'],['Lithic Entertainment Inc.'],2020-02-28,18.74,82,90.0,79.6,"{'Processor': ' intel cpu core i5-760 / amd fx-9590', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GeForce GTX 760 or AMD Radeon R9 270'}",2
532770,"['Nudity', 'Casual', 'Free to Play']",['Frontwing'],['Frontwing USA'],2016-12-15,0.0,227,78.0,72.87,"{'Processor': ' intel core 2 duo equivalent or higher', 'Memory': ' 1536 MB RAM', 'Graphics': ' NVIDIA Geforce7600 equivalent or higher'}",0
532800,"['Free to Play', 'Strategy', 'Early Access']",['MindArk PE AB'],['MindArk PE AB'],2016-11-29,0.0,74,58.0,55.9,"{'Processor': ' 2 ghz dual core', 'Memory': ' 1 GB RAM', 'Graphics': ' nVidia® 8800 GT / AMD® 4670 or better'}",1
532840,"['Adventure', 'Casual', 'Free to Play', 'Indie']",['THE BROTHERHOOD'],['THE BROTHERHOOD'],2017-01-24,0.0,1339,79.0,76.04,"{'Processor': ' intel core 2 duo e4500 @ 2.2ghz or amd athlon 64 x2 5600+ @ 2.8 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce 240 GT or Radeon HD 6570 – 1024 MB (1 gig)'}",0
532890,['Strategy'],['HexWar Games'],['HexWar Games'],2016-10-06,4.99,27,59.0,55.86,"{'Processor': ' intel core 2 duo or amd equivalent', 'Memory': ' 2 GB RAM', 'Graphics': ' DirectX compatible graphics card'}",0
532920,['Indie'],"['Colin Wren', 'Sean Scaplehorn', 'Wayne Jackson', 'Jason Mallett']","['Enigma Games LTD', 'KPL']",2017-06-02,0.79,160,67.0,63.22,"{'Processor': ' dual core recommended', 'Memory': ' 2 GB RAM', 'Graphics': ' 512mb VRAM recommended'}",1
532950,['Casual'],['Encore'],['Encore'],2016-10-14,0.0,18,22.0,33.67,"{'Processor': ' pentium processor (or equivalent amd® processor) 1.0 ghz or faster', 'Memory': 'Not specified', 'Graphics': ' DirectX® 9.0 compatible or higher video card with 512MB of Video RAM'}",0
532470,"['Action', 'Indie']",['LNDFRR'],['LNDFRR'],2016-11-16,0.0,22,86.0,72.21,"{'Processor': 'Not specified', 'Memory': ' 512 MB RAM', 'Graphics': 'Not specified'}",0
531860,"['Casual', 'Indie']",['EnsenaSoft'],['EnsenaSoft'],2016-09-27,0.39,107,46.0,46.82,"{'Processor': ' 1.0 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' vCard with DirectX 9.0 support'}",0
531890,"['Action', 'Indie', 'RPG']",['Nodamex'],['NDMX Game Studios'],2016-09-28,0.39,137,73.0,67.78,"{'Processor': ' most modern x86 cpus supported', 'Memory': ' 1 GB RAM', 'Graphics': 'Not specified'}",0
531910,"['Casual', 'Indie']",['Dan Ruscoe'],['Dan Ruscoe'],2016-10-14,0.39,47,91.0,78.55,"{'Processor': ' 2.4ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' Any card that supports DirectX 9 and above'}",0
531920,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",['Calepin Studio'],['Calepin Studio'],2016-10-02,0.79,16,44.0,46.41,"{'Processor': ' double core', 'Memory': ' 1 GB RAM', 'Graphics': ' ATI or Nvidia 512 MB'}",0
531930,"['Indie', 'RPG']",['Iron Tower Studio'],['Iron Tower Studio'],2016-11-04,2.24,448,78.0,73.28,"{'Processor': ' 2 ghz processor or better', 'Memory': ' 3 GB RAM', 'Graphics': ' Nvidia Geforce GTS 250 / Radeon HD 4770 (1Gb) or better'}",0
531960,"['Action', 'Free to Play', 'Indie']",['L. Stotch'],['L. Stotch'],2016-09-28,0.0,1070,76.0,72.8,"{'Processor': ' 800 mhz', 'Memory': ' 512 MB RAM', 'Graphics': ' Hardware support WebGL - OpenGL 2.1 (GPU Memory - 256MB)'}",0
531980,['Utilities'],['SprocketVR'],['SprocketVR'],2017-06-22,12.49,34,68.0,61.6,"{'Processor': ' intel core i5 4590 or amd fx 8350 or greater.', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GTX 970 or AMD Radeon R9 290 or better.'}",2
531990,"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports']",['Bartoš Studio'],['Bartoš Studio'],2016-09-19,0.0,48,92.0,78.75,"{'Processor': ' intel i5 or similar', 'Memory': ' 4 GB RAM', 'Graphics': ' nVidia GTX980 or AMD R9 290x'}",2
532030,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",['Eternity Studios'],['Eternity Studios'],2016-10-01,0.89,177,49.0,48.67,"{'Processor': ' compatible con el conjunto de instrucciones sse2.', 'Memory': 'Not specified', 'Graphics': ' DX9 (modelo de shader 3.0) o DX11 con capacidades de funciones de nivel 9.3.'}",0
532080,"['Action', 'Adventure', 'Free to Play', 'Early Access']",['Mirage Interactive'],['Mirage Interactive'],2018-06-11,12.49,13,54.0,52.11,"{'Processor': ' i5', 'Memory': ' 8 GB RAM', 'Graphics': ' GTX 1060'}",3
532090,"['Adventure', 'Indie', 'RPG', 'Strategy']",['John Wizard'],['John Wizard'],2016-11-08,0.0,15,87.0,70.75,"{'Processor': ' pc with 800mhz intel® pentium® iii equivalent or higher processor', 'Memory': ' 256 MB RAM', 'Graphics': ' 1024 x 768 pixels or higher desktop resolution'}",0
532110,"['Adventure', 'Indie']",['Rusty Lake'],['Rusty Lake'],2016-10-20,2.0,3524,95.0,91.6,"{'Processor': ' 1.8 ghz processor', 'Memory': ' 1 GB RAM', 'Graphics': ' Direct X 9.0c compatible video card'}",0
532120,"['Action', 'Indie', 'Simulation', 'Sports']",['Codemodeon'],['Codemodeon'],2017-08-16,1.59,17,88.0,72.22,"{'Processor': ' intel core i5 4590 equivalent or greater', 'Memory': ' 8 GB RAM', 'Graphics': ' Nvidia GeForce GTX 970/AMD Radeon R9 290 equivalent or greater'}",3
532170,"['Action', 'Adventure', 'Indie', 'Racing']",['rologfos'],['rologfos'],2017-04-18,1.99,58,90.0,78.03,"{'Processor': ' 1.2ghz dual core processor', 'Memory': ' 2 GB RAM', 'Graphics': ' 512 Mb Video Memory'}",1
532190,"['Indie', 'Sports']",['Loren Lemcke'],['Loren Lemcke'],2017-08-17,3.12,683,93.0,87.09,"{'Processor': ' 2.0 ghz dual core processor', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce 8800 or equivalent.'}",1
532260,"['Indie', 'Simulation']",['SmartVR Studio'],['SmartVR Studio'],2016-09-23,4.99,28,39.0,43.17,"{'Processor': ' intel® i5-4590 / amd fx 8350 equivalent or greater', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce® GTX 970 / AMD Radeon™ R9 290 equivalent or greater'}",2
532270,"['Action', 'Simulation']",['Three Fields Entertainment'],['Team17 Digital Ltd'],2016-11-08,3.74,151,84.0,76.59,"{'Processor': ' intel® i5-4590, amd fx 8350 equivalent or better', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce® GTX 970, AMD Radeon™ R9 290 equivalent or better'}",2
532290,"['Adventure', 'Indie']",['Paperash Studio'],"['Paperash Studio', 'Ateliér Duchů']",2016-10-25,1.99,147,75.0,69.31,"{'Processor': ' dual-core intel or amd cpu', 'Memory': ' 4 GB RAM', 'Graphics': ' 1GB'}",0
532320,"['Action', 'Adventure', 'Casual', 'Indie']","['Blue Tongue Entertainment', 'Blitworks']",['THQ Nordic'],2017-04-27,4.99,142,91.0,81.27,"{'Processor': ' dual core cpu 2.50 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce 310 with 1 GB VRAM'}",1
531480,"['Action', 'Indie']",['Echohead Games'],['Echohead Games'],2016-10-27,0.99,16,88.0,71.52,"{'Processor': ' 2.4 ghz dual core', 'Memory': ' 2 GB RAM', 'Graphics': ' NVIDIA GTX 260 or ATI 4850'}",1
531510,"['Action', 'Indie']",['Berzerk Studio'],['Berzerk Studio'],2018-05-31,12.59,8859,98.0,94.96,"{'Processor': ' intel core i3 3.0 ghz 64 bits processor', 'Memory': ' 8 GB RAM', 'Graphics': ' DirectX 11-compatible graphics card with at least 512MB of video memory'}",2
531520,"['Action', 'Indie', 'Strategy']",['Snowdon Games'],['Snowdon Games'],2017-01-09,0.39,8,25.0,37.9,"{'Processor': ' 1.8 ghz dual core', 'Memory': ' 1 GB RAM', 'Graphics': ' Open GL 2+ Compliant'}",1
531530,"['Action', 'Indie', 'Strategy']",['Krafted Games'],['Krafted Games'],2018-08-17,0.0,131,87.0,78.51,"{'Processor': ' 2.4 ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' 512 MB'}",0
531540,['Strategy'],['Stijn Van Cauter'],['Stijn Van Cauter'],2016-10-12,0.0,54,81.0,72.06,"{'Processor': ' 2 ghz intel pentium 4 or equivalent', 'Memory': ' 500 MB RAM', 'Graphics': ' must support OpenGL 2.0'}",0
531630,"['Adventure', 'Indie']",['NLB project'],['NLB project'],2018-07-24,0.0,31,74.0,65.67,"{'Processor': ' cpu 1 ghz or higher', 'Memory': ' 512 MB RAM', 'Graphics': ' Integrated graphics'}",0
531660,"['Action', 'Indie', 'RPG', 'Early Access']",['Alersteam'],['GrabTheGames'],2016-12-09,19.99,264,80.0,74.35,"{'Processor': ' intel core 2 duo 2.5 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia GPU GeForce GTX 660 / AMD GPU Radeon R9 270X'}",0
531680,"['Indie', 'Simulation', 'Strategy']",['Petroglyph'],['Petroglyph'],2016-12-16,6.74,334,82.0,76.22,"{'Processor': ' 2.6 ghz dual core processor', 'Memory': ' 4 GB RAM', 'Graphics': ' Nvidia Geforce GTS 250 or ATI Radeon HD 3870'}",1
531730,"['Adventure', 'Casual']",['Frontwing'],['Frontwing USA'],2016-10-26,4.99,146,97.0,86.74,"{'Processor': ' intel core 2 duo 2.0ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' VRAM320MB, 1280×720'}",0
531740,"['Casual', 'Indie']",['Xigma Games'],['Xigma Games'],2016-10-14,0.89,74,76.0,68.68,"{'Processor': ' 2 ghz dual core', 'Memory': ' 2 GB RAM', 'Graphics': ' Graphics card supporting DirectX 9.0c'}",1
531780,"['Casual', 'Indie', 'Strategy']",['MightyCodeDragon'],['MightyCodeDragon'],2017-03-31,4.99,25,72.0,63.75,"{'Processor': ' intel pentium 4 or amd athlon 64', 'Memory': ' 1 GB RAM', 'Graphics': ' 1920 x 1080 resolution'}",0
531050,"['Adventure', 'Indie', 'Simulation', 'Strategy']",['Mains Digitales Interactive'],['The Small Game Company'],2016-10-28,12.99,165,70.0,65.95,"{'Processor': ' intel i5-4590 equivalent or greater', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA GTX 970 / AMD R9 290 equivalent or greater'}",3
531070,"['Casual', 'Indie']",['Fantogame'],['Fantogame'],2016-09-20,1.59,19,32.0,39.05,"{'Processor': ' amd athlon 64+  intel pentium 4+', 'Memory': ' 1 GB RAM', 'Graphics': ' Directx 9'}",0
531080,"['Indie', 'RPG', 'Early Access']",['Sisyphus Games'],['Sisyphus Games'],2017-04-12,9.99,8,75.0,62.1,"{'Processor': ' intel core i5 4590 or amd fx 8350 or greater', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GTX 970 or AMD Radeon R9 290 or better.'}",2
531110,"['Indie', 'RPG', 'Strategy']",['Mitorah Games'],['Mitorah Games'],2016-09-26,4.99,29,83.0,70.99,"{'Processor': ' intel pentium iii 500 mhz or better', 'Memory': ' 128 MB RAM', 'Graphics': ' Integrated or Direct 3D compatible graphics card'}",0
531140,['Indie'],"['Mez Breeze', 'Andy Campbell']","['The Space', 'One to One Development Trust - Dreaming Methods', 'Mez Breeze Design']",2017-02-17,7.99,43,77.0,68.18,"{'Processor': ' i7', 'Memory': ' 2 GB RAM', 'Graphics': 'Not specified'}",0
531180,"['Action', 'Indie']",['Blindflug Studios AG'],['Blindflug Studios AG'],2018-07-23,3.63,144,83.0,75.88,"{'Processor': ' intel core i5 2,3 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' nVidia® Geforce GT 650M'}",2
531190,"['Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",['Flying Panjandrum'],['Henteko Doujin'],2016-09-30,0.0,186,87.0,79.42,"{'Processor': ' celeron m1.6ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' Intel HD Graphics'}",0
531200,"['Adventure', 'Casual', 'Free to Play', 'Indie']",['Katsudou Mangaya'],['Henteko Doujin'],2016-10-14,0.0,107,62.0,58.83,"{'Processor': ' celeron m1.6ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' Intel HD Graphics'}",0
531240,"['Action', 'Adventure', 'Indie']",['Lupan Artiom Oleg'],['None'],2016-10-21,3.99,37,54.0,52.7,"{'Processor': ' intel pentium cpu g3240 3.1 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' A nVidia or AMD graphics card with latest drivers.'}",0
531270,"['Action', 'Indie']",['raptor lab'],['raptor lab'],2017-02-17,0.0,351,67.0,64.05,"{'Processor': ' i5', 'Memory': 'Not specified', 'Graphics': ' GTX 970'}",0
530620,"['Action', 'Adventure']","['CAPCOM Co., Ltd.']","['CAPCOM Co., Ltd.']",2016-12-18,0.0,4073,88.0,84.97,"{'Processor': ' intel® core™ i5-4460, 2.70ghz or amd fx™-6300 or better', 'Memory': ' 8 GB RAM', 'Graphics': ' NVIDIA® GeForce® GTX 760 or AMD Radeon™ R7 260x with 2GB Video RAM'}",3
530630,"['Free to Play', 'Strategy']",['DESTINYbit'],['Slitherine Ltd.'],2018-03-29,0.0,1783,67.0,65.62,"{'Processor': ' intel core i5 2.7ghz or equivalent', 'Memory': ' 4 GB RAM', 'Graphics': ' GeForce GTX 560 or equivalent'}",2
530650,"['Action', 'Adventure', 'Indie']",['M.BonKov'],['M.BonKov'],2016-10-18,4.99,9,78.0,63.89,"{'Processor': ' 2ghz', 'Memory': ' 2 GB RAM', 'Graphics': ' GeForce GT 540M'}",0
530700,"['Action', 'Free to Play']",['Bohemia Interactive'],['Bohemia Interactive'],2017-06-22,0.0,10671,50.0,49.91,"{'Processor': ' intel dual-core 2.4 ghz or amd dual-core athlon 2.5 ghz', 'Memory': ' 4 GB RAM', 'Graphics': ' NVIDIA GeForce 9800GT / AMD Radeon HD 5670 /  Intel HD Graphics 4000 with 512 MB VRAM'}",0
530720,"['Casual', 'Indie']",['EnsenaSoft'],['EnsenaSoft'],2016-09-15,0.0,37,62.0,58.09,"{'Processor': ' 1.0 ghz', 'Memory': ' 1 GB RAM', 'Graphics': ' vCard with DirectX 9.0 support'}",0
